日期,医生等级,每日病例量,每日总费用,每日费用病例比,该等级医生数量,工作日/周末
2025-01-01,中级,17.5,7860.0,449.14,2,工作日
2025-01-01,初级,6.5,3330.0,512.31,2,工作日
2025-01-01,高级,21.5,11616.0,540.28,2,工作日
2025-01-02,中级,16.5,8860.0,536.97,2,工作日
2025-01-02,初级,6.0,2930.0,488.33,3,工作日
2025-01-02,高级,14.33,6994.0,487.95,3,工作日
2025-01-03,中级,10.75,5160.5,480.05,4,工作日
2025-01-03,初级,5.0,2340.0,468.0,2,工作日
2025-01-03,高级,14.5,7982.4,550.51,2,工作日
2025-01-04,中级,15.0,7345.0,489.67,2,周末
2025-01-04,初级,10.0,6850.0,685.0,1,周末
2025-01-04,高级,15.5,8574.0,553.16,4,周末
2025-01-05,中级,15.0,7530.0,502.0,1,周末
2025-01-05,高级,17.8,9328.6,524.08,5,周末
2025-01-06,中级,16.5,7400.0,448.48,2,工作日
2025-01-06,初级,4.0,2023.33,505.83,3,工作日
2025-01-06,高级,11.0,5416.0,492.36,3,工作日
2025-01-07,中级,9.75,4615.0,473.33,4,工作日
2025-01-07,初级,4.5,1985.0,441.11,2,工作日
2025-01-07,高级,17.5,7357.4,420.42,2,工作日
2025-01-08,中级,12.67,6051.33,477.74,3,工作日
2025-01-08,初级,5.0,2546.0,509.2,3,工作日
2025-01-08,高级,15.0,7789.0,519.27,2,工作日
2025-01-09,中级,15.67,8816.0,562.72,3,工作日
2025-01-09,初级,6.67,3766.0,564.9,3,工作日
2025-01-09,高级,27.0,13732.0,508.59,2,工作日
2025-01-10,中级,12.67,7096.67,560.26,3,工作日
2025-01-10,初级,7.0,4320.0,617.14,2,工作日
2025-01-10,高级,8.33,4958.33,595.0,3,工作日
2025-01-11,中级,17.5,10523.0,601.31,2,周末
2025-01-11,初级,4.5,2100.0,466.67,2,周末
2025-01-11,高级,20.0,10242.5,512.12,4,周末
2025-01-12,中级,17.5,9694.0,553.94,2,周末
2025-01-12,初级,4.0,2600.0,650.0,1,周末
2025-01-12,高级,19.5,10047.5,515.26,4,周末
2025-01-13,中级,11.75,5826.5,495.87,4,工作日
2025-01-13,初级,2.0,1210.0,605.0,1,工作日
2025-01-13,高级,13.0,6383.0,491.0,2,工作日
2025-01-14,中级,11.25,5474.0,486.58,4,工作日
2025-01-14,初级,6.0,3020.0,503.33,4,工作日
2025-01-14,高级,12.33,5868.0,475.78,3,工作日
2025-01-15,中级,9.4,4206.0,447.45,5,工作日
2025-01-15,初级,6.33,3293.33,520.0,3,工作日
2025-01-15,高级,15.0,7779.6,518.64,3,工作日
2025-01-16,中级,12.33,5580.0,452.43,3,工作日
2025-01-16,初级,7.5,3407.5,454.33,4,工作日
2025-01-16,高级,13.5,6610.0,489.63,2,工作日
2025-01-17,中级,14.0,7159.0,511.36,2,工作日
2025-01-17,初级,9.0,4020.0,446.67,2,工作日
2025-01-17,高级,7.75,3697.0,477.03,4,工作日
2025-01-18,中级,17.0,9413.0,553.71,2,周末
2025-01-18,初级,9.0,3540.0,393.33,1,周末
2025-01-18,高级,16.67,7848.67,470.92,3,周末
2025-01-19,中级,12.5,6267.0,501.36,4,周末
2025-01-19,高级,12.0,6269.0,522.42,4,周末
2025-01-20,中级,12.0,5959.5,496.62,4,工作日
2025-01-20,初级,6.75,3242.0,480.3,4,工作日
2025-01-20,高级,15.0,7323.0,488.2,2,工作日
2025-01-21,中级,16.0,8466.67,529.17,3,工作日
2025-01-21,初级,7.5,3760.0,501.33,2,工作日
2025-01-21,高级,10.0,4967.33,496.73,3,工作日
2025-01-22,中级,8.75,5302.25,605.97,4,工作日
2025-01-22,初级,6.67,3513.33,527.0,3,工作日
2025-01-22,高级,12.5,6134.0,490.72,2,工作日
2025-01-23,中级,10.0,3918.5,391.85,4,工作日
2025-01-23,初级,7.33,3690.0,503.18,3,工作日
2025-01-23,高级,8.67,4044.0,466.62,3,工作日
2025-01-24,中级,12.67,5513.33,435.26,3,工作日
2025-01-24,初级,6.0,2250.0,375.0,1,工作日
2025-01-24,高级,8.0,3218.0,402.25,3,工作日
2025-01-25,中级,17.5,8331.0,476.06,2,周末
2025-01-25,高级,13.25,6781.0,511.77,4,周末
2025-01-26,中级,8.5,3740.0,440.0,2,周末
2025-01-26,高级,15.5,6952.2,448.53,4,周末
2025-01-27,中级,10.0,4856.0,485.6,1,工作日
2025-01-27,高级,11.0,5453.33,495.76,3,工作日
2025-02-05,中级,13.75,6741.5,490.29,4,工作日
2025-02-05,高级,17.5,9494.0,542.51,2,工作日
2025-02-06,中级,16.67,9542.67,572.56,3,工作日
2025-02-06,初级,3.0,1800.0,600.0,1,工作日
2025-02-06,高级,7.0,3921.5,560.21,4,工作日
2025-02-07,中级,19.0,9498.27,499.91,3,工作日
2025-02-07,初级,9.0,4830.0,536.67,1,工作日
2025-02-07,高级,18.5,9525.0,514.86,2,工作日
2025-02-08,中级,13.0,6702.67,515.59,3,周末
2025-02-08,初级,7.0,2990.0,427.14,1,周末
2025-02-08,高级,13.0,6109.33,469.95,3,周末
2025-02-09,中级,12.0,6473.33,539.44,3,周末
2025-02-09,初级,5.5,2535.0,460.91,2,周末
2025-02-09,高级,15.4,8220.0,533.77,5,周末
2025-02-10,中级,13.0,6014.5,462.65,4,工作日
2025-02-10,初级,10.0,4560.0,456.0,1,工作日
2025-02-10,高级,11.33,4876.33,430.26,3,工作日
2025-02-11,中级,14.67,7679.33,523.59,3,工作日
2025-02-11,初级,6.0,2995.0,499.17,2,工作日
2025-02-11,高级,11.67,5066.67,434.29,3,工作日
2025-02-12,中级,13.5,7000.0,518.52,4,工作日
2025-02-12,初级,6.5,3570.0,549.23,2,工作日
2025-02-12,高级,18.5,9676.0,523.03,2,工作日
2025-02-13,中级,23.5,10143.75,431.65,2,工作日
2025-02-13,初级,9.5,4370.0,460.0,2,工作日
2025-02-13,高级,20.5,10684.0,521.17,2,工作日
2025-02-14,中级,11.75,6222.0,529.53,4,工作日
2025-02-14,初级,8.0,4210.0,526.25,1,工作日
2025-02-14,高级,10.0,4572.67,457.27,3,工作日
2025-02-15,中级,17.0,9473.33,557.25,3,周末
2025-02-15,初级,11.0,5525.0,502.27,2,周末
2025-02-15,高级,20.0,9881.33,494.07,3,周末
2025-02-16,中级,16.5,8475.0,513.64,2,周末
2025-02-16,高级,20.5,11204.0,546.54,4,周末
2025-02-17,中级,14.5,8046.5,554.93,4,工作日
2025-02-17,初级,12.0,6490.0,540.83,1,工作日
2025-02-17,高级,14.0,6993.33,499.52,3,工作日
2025-02-18,中级,19.5,9329.0,478.41,2,工作日
2025-02-18,初级,9.0,4840.0,537.78,3,工作日
2025-02-18,高级,14.67,7939.33,541.32,3,工作日
2025-02-19,中级,15.0,9210.0,614.0,2,工作日
2025-02-19,初级,10.0,4480.0,448.0,2,工作日
2025-02-19,高级,15.5,7534.0,486.06,2,工作日
2025-02-20,中级,16.33,8584.33,525.57,3,工作日
2025-02-20,高级,8.33,4398.33,527.8,3,工作日
2025-02-21,中级,14.67,7085.0,483.07,3,工作日
2025-02-21,初级,8.33,3936.0,472.32,3,工作日
2025-02-21,高级,16.5,8409.0,509.64,2,工作日
2025-02-22,中级,18.5,10110.0,546.49,2,周末
2025-02-22,初级,9.0,5650.0,627.78,1,周末
2025-02-22,高级,14.2,7764.0,546.76,5,周末
2025-02-23,中级,12.67,6233.33,492.11,3,周末
2025-02-23,初级,8.0,4475.0,559.38,2,周末
2025-02-23,高级,19.0,9705.0,510.79,4,周末
2025-02-24,中级,14.5,6993.0,482.28,2,工作日
2025-02-24,初级,6.0,2740.0,456.67,2,工作日
2025-02-24,高级,12.0,5632.33,469.36,3,工作日
2025-02-25,中级,10.75,5010.0,466.05,4,工作日
2025-02-25,初级,8.33,3863.33,463.6,3,工作日
2025-02-25,高级,12.5,5990.0,479.2,2,工作日
2025-02-26,中级,11.75,5860.0,498.72,4,工作日
2025-02-26,初级,8.5,5645.0,664.12,2,工作日
2025-02-26,高级,12.5,6804.0,544.32,2,工作日
2025-02-27,中级,15.0,8775.0,585.0,2,工作日
2025-02-27,初级,10.5,5625.0,535.71,4,工作日
2025-02-27,高级,17.5,8643.0,493.89,2,工作日
2025-02-28,中级,14.67,7612.0,519.0,3,工作日
2025-02-28,初级,6.5,2865.0,440.77,2,工作日
2025-02-28,高级,16.5,8063.0,488.67,2,工作日
2025-03-01,中级,20.0,10956.0,547.8,1,周末
2025-03-01,高级,14.5,6896.33,475.61,6,周末
2025-03-02,中级,17.0,8573.33,504.31,3,周末
2025-03-02,初级,7.5,3715.0,495.33,2,周末
2025-03-02,高级,14.2,7100.0,500.0,5,周末
2025-03-03,中级,18.0,11544.0,641.33,2,工作日
2025-03-03,初级,10.0,5160.0,516.0,2,工作日
2025-03-03,高级,11.0,5827.5,529.77,4,工作日
2025-03-04,中级,20.5,11135.0,543.17,2,工作日
2025-03-04,初级,8.8,4670.0,530.68,5,工作日
2025-03-04,高级,13.0,6976.0,536.62,3,工作日
2025-03-05,中级,20.0,9856.0,492.8,2,工作日
2025-03-05,初级,8.2,4280.0,521.95,5,工作日
2025-03-05,高级,17.5,8779.0,501.66,2,工作日
2025-03-06,中级,11.5,5816.0,505.74,4,工作日
2025-03-06,初级,7.67,4450.0,580.43,3,工作日
2025-03-06,高级,14.5,8298.0,572.28,2,工作日
2025-03-07,中级,11.75,5770.0,491.06,4,工作日
2025-03-07,初级,8.33,4303.33,516.4,3,工作日
2025-03-07,高级,16.5,7129.0,432.06,2,工作日
2025-03-08,中级,14.0,7639.0,545.64,2,周末
2025-03-08,高级,14.8,6921.6,467.68,5,周末
2025-03-09,中级,19.0,8725.0,459.21,2,周末
2025-03-09,初级,5.0,2460.0,492.0,2,周末
2025-03-09,高级,17.6,8302.0,471.7,5,周末
2025-03-10,中级,11.75,5762.5,490.43,4,工作日
2025-03-10,初级,6.67,3209.33,481.4,3,工作日
2025-03-10,高级,10.0,4064.0,406.4,3,工作日
2025-03-11,中级,15.0,7174.67,478.31,3,工作日
2025-03-11,初级,7.25,3962.5,546.55,4,工作日
2025-03-11,高级,12.0,6058.0,504.83,3,工作日
2025-03-12,初级,11.0,4855.0,441.36,2,工作日
2025-03-12,高级,21.5,10670.0,496.28,4,工作日
2025-03-13,中级,14.67,7832.0,534.0,3,工作日
2025-03-13,初级,10.0,4973.33,497.33,3,工作日
2025-03-13,高级,6.5,2995.0,460.77,4,工作日
2025-03-14,中级,17.5,9240.0,528.0,2,工作日
2025-03-14,初级,9.5,4360.0,458.95,2,工作日
2025-03-14,高级,17.5,8166.5,466.66,2,工作日
2025-03-15,中级,20.5,10005.0,488.05,2,周末
2025-03-15,初级,9.0,4430.0,492.22,1,周末
2025-03-15,高级,17.75,8410.0,473.8,4,周末
2025-03-16,中级,15.67,7412.67,473.15,3,周末
2025-03-16,初级,7.0,3230.0,461.43,1,周末
2025-03-16,高级,17.5,9089.0,519.37,4,周末
2025-03-17,中级,19.0,10346.0,544.53,2,工作日
2025-03-17,初级,11.0,5770.0,524.55,2,工作日
2025-03-17,高级,19.5,8260.0,423.59,2,工作日
2025-03-18,中级,20.5,9851.0,480.54,2,工作日
2025-03-18,初级,9.0,3978.5,442.06,4,工作日
2025-03-18,高级,20.0,10099.0,504.95,2,工作日
2025-03-19,中级,14.0,7676.67,548.33,3,工作日
2025-03-19,初级,5.75,3422.5,595.22,4,工作日
2025-03-19,高级,14.5,7668.0,528.83,2,工作日
2025-03-20,中级,16.33,8212.0,502.78,3,工作日
2025-03-20,初级,8.0,4113.33,514.17,3,工作日
2025-03-20,高级,16.0,7403.5,462.72,2,工作日
2025-03-21,中级,13.0,7108.0,546.77,3,工作日
2025-03-21,初级,11.0,5965.0,542.27,2,工作日
2025-03-21,高级,12.33,6246.0,506.43,3,工作日
2025-03-22,中级,17.0,10070.0,592.35,3,周末
2025-03-22,初级,11.0,5720.0,520.0,1,周末
2025-03-22,高级,17.0,8346.0,490.94,4,周末
2025-03-23,中级,18.5,9355.0,505.68,2,周末
2025-03-23,初级,4.0,2124.0,531.0,2,周末
2025-03-23,高级,15.5,8765.75,565.53,4,周末
2025-03-24,中级,14.67,7491.33,510.77,3,工作日
2025-03-24,初级,9.5,4675.0,492.11,2,工作日
2025-03-24,高级,9.0,4376.67,486.3,3,工作日
2025-03-25,中级,19.5,9440.0,484.1,2,工作日
2025-03-25,初级,8.67,4220.0,486.92,3,工作日
2025-03-25,高级,9.5,5194.5,546.79,4,工作日
2025-03-26,中级,11.5,5312.5,461.96,4,工作日
2025-03-26,初级,5.2,2671.6,513.77,5,工作日
2025-03-26,高级,14.5,7281.0,502.14,2,工作日
2025-03-27,中级,15.0,7999.0,533.27,2,工作日
2025-03-27,初级,7.5,3774.5,503.27,4,工作日
2025-03-27,高级,21.0,10131.0,482.43,2,工作日
2025-03-28,中级,17.0,7403.0,435.47,2,工作日
2025-03-28,初级,8.5,3608.0,424.47,4,工作日
2025-03-28,高级,13.5,5789.0,428.81,2,工作日
2025-03-29,中级,20.33,9845.33,484.2,3,周末
2025-03-29,高级,13.25,6598.5,498.0,4,周末
2025-03-30,中级,13.33,6672.67,500.45,3,周末
2025-03-30,初级,10.0,3930.0,393.0,2,周末
2025-03-30,高级,14.2,6943.2,488.96,5,周末
2025-03-31,中级,14.33,8141.0,567.98,3,工作日
2025-03-31,初级,7.4,3786.0,511.62,5,工作日
2025-03-31,高级,14.5,7599.5,524.1,2,工作日
2025-04-01,中级,12.33,5696.67,461.89,3,工作日
2025-04-01,初级,9.33,3613.33,387.14,3,工作日
2025-04-01,高级,11.8,5189.6,439.8,5,工作日
2025-04-02,中级,10.6,5534.0,522.08,5,工作日
2025-04-02,初级,7.33,3736.67,509.55,3,工作日
2025-04-02,高级,15.0,6588.0,439.2,2,工作日
2025-04-03,中级,14.0,6730.0,480.71,3,工作日
2025-04-03,初级,10.67,4816.67,451.56,3,工作日
2025-04-03,高级,10.0,4665.33,466.53,3,工作日
2025-04-04,中级,17.33,9566.67,551.92,3,工作日
2025-04-04,初级,7.0,4042.5,577.5,4,工作日
2025-04-04,高级,12.5,6482.5,518.6,4,工作日
2025-04-05,中级,16.0,9130.0,570.62,3,周末
2025-04-05,高级,16.33,8457.67,517.82,3,周末
2025-04-06,中级,18.0,9689.0,538.28,2,周末
2025-04-06,初级,7.0,2760.0,394.29,2,周末
2025-04-06,高级,14.5,7023.0,484.34,6,周末
2025-04-07,中级,14.33,7170.0,500.23,3,工作日
2025-04-07,初级,6.4,2997.6,468.37,5,工作日
2025-04-07,高级,15.0,6313.0,420.87,2,工作日
2025-04-08,中级,12.0,6249.0,520.75,2,工作日
2025-04-08,初级,9.33,4023.33,431.07,3,工作日
2025-04-08,高级,13.0,5934.33,456.49,3,工作日
2025-04-09,中级,14.67,7191.33,490.32,3,工作日
2025-04-09,初级,7.6,3696.0,486.32,5,工作日
2025-04-09,高级,18.5,9808.0,530.16,2,工作日
2025-04-10,中级,14.33,8353.33,582.79,3,工作日
2025-04-10,初级,6.0,3200.0,533.33,2,工作日
2025-04-10,高级,15.0,9266.5,617.77,2,工作日
2025-04-11,中级,14.33,7860.0,548.37,3,工作日
2025-04-11,初级,7.33,3416.67,465.91,3,工作日
2025-04-11,高级,10.5,5590.0,532.38,2,工作日
2025-04-12,中级,15.33,8216.0,535.83,3,周末
2025-04-12,高级,8.4,4304.6,512.45,5,周末
2025-04-13,中级,17.5,8758.0,500.46,2,周末
2025-04-13,初级,9.0,4770.0,530.0,1,周末
2025-04-13,高级,17.5,9147.0,522.69,4,周末
2025-04-14,中级,14.0,6530.0,466.43,2,工作日
2025-04-14,初级,1.0,260.0,260.0,1,工作日
2025-04-14,高级,8.5,4612.0,542.59,4,工作日
2025-04-15,中级,16.67,8106.0,486.36,3,工作日
2025-04-15,初级,7.5,3040.0,405.33,2,工作日
2025-04-15,高级,13.5,6440.0,477.04,2,工作日
2025-04-16,中级,15.5,7189.0,463.81,2,工作日
2025-04-16,初级,8.0,3816.67,477.08,3,工作日
2025-04-16,高级,20.5,10831.0,528.34,2,工作日
2025-04-17,中级,17.33,9018.67,520.31,3,工作日
2025-04-17,初级,5.5,3012.5,547.73,4,工作日
2025-04-17,高级,16.5,8497.0,514.97,2,工作日
2025-04-18,中级,21.0,10244.0,487.81,2,工作日
2025-04-18,初级,7.0,3277.0,468.14,4,工作日
2025-04-18,高级,16.33,8090.67,495.35,3,工作日
2025-04-19,中级,12.33,6430.67,521.41,3,周末
2025-04-19,初级,9.0,5360.0,595.56,1,周末
2025-04-19,高级,17.75,9632.5,542.68,4,周末
2025-04-20,中级,19.5,9664.0,495.59,2,周末
2025-04-20,初级,9.0,4970.0,552.22,2,周末
2025-04-20,高级,14.33,7987.67,557.28,6,周末
2025-04-21,中级,13.67,6512.67,476.54,3,工作日
2025-04-21,初级,4.75,2555.0,537.89,4,工作日
2025-04-21,高级,14.5,6752.0,465.66,2,工作日
2025-04-22,中级,19.67,9576.0,486.92,3,工作日
2025-04-22,初级,9.0,5213.33,579.26,3,工作日
2025-04-22,高级,18.0,9364.0,520.22,2,工作日
2025-04-23,中级,11.75,6548.75,557.34,4,工作日
2025-04-23,初级,6.0,3186.67,531.11,3,工作日
2025-04-23,高级,9.67,4430.33,458.31,3,工作日
2025-04-24,中级,16.33,7806.0,477.92,3,工作日
2025-04-24,初级,5.33,3086.67,578.75,3,工作日
2025-04-24,高级,9.33,5094.33,545.82,3,工作日
2025-04-25,中级,15.33,8148.0,531.39,3,工作日
2025-04-25,初级,7.0,2550.0,364.29,1,工作日
2025-04-25,高级,15.5,8384.0,540.9,2,工作日
2025-04-26,中级,20.0,9720.0,486.0,2,周末
2025-04-26,初级,9.0,4070.0,452.22,1,周末
2025-04-26,高级,16.5,9736.25,590.08,4,周末
2025-04-27,中级,13.0,7420.0,570.77,2,周末
2025-04-27,初级,9.5,4955.0,521.58,2,周末
2025-04-27,高级,11.8,6141.4,520.46,5,周末
2025-04-28,中级,13.0,6752.0,519.38,4,工作日
2025-04-28,初级,7.67,3560.0,464.35,3,工作日
2025-04-28,高级,16.5,7621.5,461.91,2,工作日
2025-04-29,中级,20.33,9982.67,490.95,3,工作日
2025-04-29,初级,10.0,4740.0,474.0,2,工作日
2025-04-29,高级,12.33,5639.33,457.24,3,工作日
2025-04-30,中级,13.0,5906.67,454.36,3,工作日
2025-04-30,初级,5.5,2920.0,530.91,2,工作日
2025-04-30,高级,12.0,6519.0,543.25,2,工作日
2025-05-01,中级,25.33,14129.67,557.75,3,工作日
2025-05-01,初级,4.5,2255.0,501.11,4,工作日
2025-05-01,高级,21.5,12430.0,578.14,2,工作日
2025-05-02,中级,15.5,8910.0,574.84,2,工作日
2025-05-02,初级,7.67,4560.0,594.78,3,工作日
2025-05-02,高级,16.5,8341.0,505.52,4,工作日
2025-05-03,中级,18.67,10119.33,542.11,3,周末
2025-05-03,高级,16.0,9340.0,583.75,3,周末
2025-05-04,中级,20.0,11823.0,591.15,2,周末
2025-05-04,高级,20.75,10705.75,515.94,4,周末
2025-05-05,中级,18.5,9542.0,515.78,2,工作日
2025-05-05,初级,7.0,3640.0,520.0,4,工作日
2025-05-05,高级,18.0,8080.67,448.93,3,工作日
2025-05-06,中级,16.0,8502.0,531.38,3,工作日
2025-05-06,初级,8.0,4152.67,519.08,3,工作日
2025-05-06,高级,10.33,5433.0,525.77,3,工作日
2025-05-07,中级,15.67,7824.67,499.45,3,工作日
2025-05-07,初级,6.0,3250.0,541.67,3,工作日
2025-05-07,高级,17.0,9828.5,578.15,2,工作日
2025-05-08,中级,12.0,5930.5,494.21,4,工作日
2025-05-08,初级,8.0,3088.0,386.0,2,工作日
2025-05-08,高级,15.0,6537.0,435.8,2,工作日
2025-05-09,中级,12.33,6500.0,527.03,3,工作日
2025-05-09,初级,6.0,3333.33,555.56,3,工作日
2025-05-09,高级,9.0,4627.0,514.11,2,工作日
2025-05-10,中级,17.67,9913.33,561.13,3,周末
2025-05-10,初级,10.0,5790.0,579.0,1,周末
2025-05-10,高级,13.75,6849.0,498.11,4,周末
2025-05-11,中级,18.0,9795.0,544.17,2,周末
2025-05-11,初级,15.0,6600.0,440.0,1,周末
2025-05-11,高级,20.75,10388.25,500.64,4,周末
2025-05-12,中级,10.5,5160.0,491.43,4,工作日
2025-05-12,初级,5.75,2855.0,496.52,4,工作日
2025-05-12,高级,10.5,5680.0,540.95,2,工作日
2025-05-13,中级,17.33,9915.33,572.04,3,工作日
2025-05-13,初级,8.75,4200.0,480.0,4,工作日
2025-05-13,高级,16.0,8066.0,504.12,3,工作日
2025-05-14,中级,14.0,6874.67,491.05,3,工作日
2025-05-14,初级,7.0,3634.5,519.21,4,工作日
2025-05-14,高级,13.33,6932.67,519.95,3,工作日
2025-05-15,中级,11.2,5517.2,492.61,5,工作日
2025-05-15,初级,9.33,4280.0,458.57,3,工作日
2025-05-15,高级,10.33,4576.67,442.9,3,工作日
2025-05-16,中级,14.0,8286.67,591.9,3,工作日
2025-05-16,初级,6.25,3712.5,594.0,4,工作日
2025-05-16,高级,8.0,4615.33,576.92,3,工作日
2025-05-17,中级,22.5,12909.0,573.73,2,周末
2025-05-17,初级,8.67,5170.0,596.54,3,周末
2025-05-17,高级,18.67,10096.67,540.89,3,周末
2025-05-18,中级,20.0,10854.0,542.7,2,周末
2025-05-18,高级,12.4,6047.2,487.68,5,周末
2025-05-19,中级,14.0,6117.0,436.93,4,工作日
2025-05-19,初级,7.0,2630.0,375.71,1,工作日
2025-05-19,高级,12.0,6105.0,508.75,2,工作日
2025-05-20,中级,12.75,6881.0,539.69,4,工作日
2025-05-20,初级,7.33,4920.0,670.91,3,工作日
2025-05-20,高级,7.5,3547.5,473.0,4,工作日
2025-05-21,中级,16.0,7680.0,480.0,3,工作日
2025-05-21,初级,8.25,3590.0,435.15,4,工作日
2025-05-21,高级,11.33,5326.67,470.0,3,工作日
2025-05-22,中级,16.0,8150.0,509.38,3,工作日
